Date,qaqc.check,sampleid,sample_type,farm,treatment,initialweight_g,filtered_volume_ml,final_weight_g,TSS_mgl,TUR_ntu,tur.std.check,NO3.NO2_mgl,TKN_mgl,TN_mgl,tn.std.check,TIP_mgl,tip.std.check,NH3_mgl,nh3.std.check,OrthoP_mgl,orthop.std.check,NOx_mgl,nox.std.check,NO2_mgl,no2.std.check,NO3_mgl,event_disch_l,acft_discharge,in_runoff_ac,TSS_kg,TN_kg,TIP_kg,TSS_lb,TN_lb,TIP_lb,TSS_lbac,TN_lbac,TIP_lbac,dissolvedO2_mg_l,dissolvedO2_sat_per,turbidity_sonde_ntu,watertemp_c
5/7/2019,TRUE,MUR2,EOF,MUR,FBM,0.0903,20,0.107,835,1021.5,TRUE,5.58,0.739,6.32,TRUE,3.9,TRUE,0.0228,TRUE,0.154,TRUE,3.82,TRUE,-0.0112,TRUE,3.795,851307,0.690274625,0.507866064,710.841345,5.38026024,3.3200973,1567.120829,11.86132173,7.319486508,97.15566207,0.735357825,0.453780937,,,,
5/7/2019,TRUE,PBR1,EOF,PBR,CCMT,0.0929,30,0.2148,4063.3,1965,TRUE,2.57,3.08,5.65,TRUE,7.55,TRUE,0.363,TRUE,0.169,TRUE,0.378,TRUE,-0.0166,TRUE,0.3765,173089,0.140347659,0.03214682,703.3183033,0.97795285,1.30682195,1550.535532,2.155994853,2.881019671,29.59602083,0.041152794,0.054991786,,,,
5/7/2019,TRUE,SCH2,EOF,SCH,FBM,0.0906,40,0.1213,767.5,765,TRUE,2.18,1.03,3.21,TRUE,3.79,TRUE,0.93,TRUE,0.537,TRUE,1.16,TRUE,-0.00397,TRUE,1.135,949065,0.76954082,1.012553711,728.4073875,3.04649865,3.59695635,1605.846926,6.716310924,7.929849969,176.0797069,0.736437601,0.869501093,,,,
5/20/2019,TRUE,PB,INST,,,2.6672,30,2.6768,320,591,TRUE,0.988,0.496,1.48,TRUE,2.08,TRUE,0.294,TRUE,0.118,TRUE,0.274,TRUE,-0.00616,TRUE,0.2725,,,,,,,,,,,,,6.28,84.8,617.5,31.1
5/21/2019,TRUE,ARR1,EOF,ARR,CCMT,2.7095,30,2.7526,1436.7,1670,TRUE,4.25,5.54,9.79,TRUE,2.08,TRUE,3.28,TRUE,0.047,TRUE,2.59,TRUE,0.0544,TRUE,2.5356,150449,0.121990219,0.10061049,216.1450633,1.47289571,0.31293392,476.5134066,3.247145882,0.68989412,32.75006231,0.223171538,0.047415403,,,,
5/21/2019,TRUE,CAR1,EOF,CAR,CCMT,2.6715,50,2.6785,140,181,TRUE,2.45,2.96,5.41,TRUE,4.01,TRUE,0.977,TRUE,1.26,TRUE,1.23,TRUE,0.0694,TRUE,1.1606,,,,,,,,,,,,,,,,
5/21/2019,TRUE,PBR1,EOF,PBR,CCMT,2.6259,30,2.6478,730,554,TRUE,2.62,0.668,3.29,TRUE,2.83,TRUE,1.27,TRUE,0.0641,TRUE,2.03,TRUE,0.116,TRUE,1.914,106340,0.086224833,0.019749914,77.6282,0.3498586,0.3009422,171.1391297,0.77129827,0.663457174,3.26663733,0.014722242,0.012663813,,,,
5/21/2019,TRUE,SCH1,EOF,SCH,CCMT,2.6803,30,2.6868,216.7,245,TRUE,12.4,169,181,TRUE,2.54,TRUE,10.3,TRUE,0.567,TRUE,9.4,TRUE,0.0435,TRUE,9.375,42361,0.034348036,0.039708712,9.178216667,7.667341,0.10759694,20.23429646,16.90341997,0.237208214,1.949354187,1.628460498,0.022852429,,,,
5/21/2019,TRUE,SCH2,EOF,SCH,FBM,2.7034,20,2.7063,145,111,TRUE,3.15,45.5,48.6,TRUE,2.86,TRUE,5.66,TRUE,0.994,TRUE,3.57,TRUE,0.0435,TRUE,3.545,32708,0.026520988,0.034896036,4.74266,1.5896088,0.09354488,10.45566824,3.50445156,0.206229042,1.14645485,0.38426004,0.022612834,,,,
5/21/2019,TRUE,SIM1,EOF,SIM,CCMT,2.6999,50,2.9117,4236,3850,TRUE,4.95,1.1,6.05,TRUE,9.66,TRUE,0.481,TRUE,0.0253,TRUE,1.13,TRUE,0.0129,TRUE,1.105,720789,0.584445278,0.490786798,3053.262204,4.36077345,6.96282174,6731.221855,9.613761148,15.35023681,471.0442166,0.672761452,1.074194318,,,,
5/21/2019,TRUE,SIM2,EOF,SIM,FBM,2.7109,50,2.8804,3390,4040,TRUE,4.09,4.33,8.42,TRUE,7.43,TRUE,1.98,TRUE,0.00483,TRUE,0.556,TRUE,0.00317,TRUE,0.531,1313953,1.065406973,0.726826815,4454.30067,11.06348426,9.76267079,9819.951257,24.3905574,21.52278402,558.2689743,1.386614974,1.223580672,,,,
6/4/2019,TRUE,ARR2,EOF,ARR,FBM,0.091,40,0.1368,1145,835,TRUE,2.69,5.12,7.81,TRUE,4.32,TRUE,2.3,TRUE,0.211,TRUE,1.97,TRUE,0.131,TRUE,1.839,122747,0.099528301,0.077153722,140.545315,0.95865407,0.53026704,309.8462014,2.113448763,1.169026716,20.01590449,0.136527698,0.075518522,,,,
6/4/2019,TRUE,PBR1,EOF,PBR,CCMT,0.0913,40,0.1044,327.5,132,TRUE,0.671,1.97,2.64,TRUE,3.08,TRUE,0.877,TRUE,0.931,TRUE,0.431,TRUE,0.00253,TRUE,0.4295,274433,0.22252153,0.050968856,89.8768075,0.72450312,0.84525364,198.1424098,1.597239578,1.863446175,3.782065467,0.03048749,0.035568738,,,,
6/4/2019,TRUE,PBR2,EOF,PBR,FBM,0.0929,40,0.1256,817.5,262,TRUE,0.595,2.28,2.88,TRUE,2.21,TRUE,0.334,TRUE,0.156,TRUE,0.219,TRUE,-0.00119,TRUE,0.2175,4948,0.004012041,0.002015257,4.04499,0.01425024,0.01093508,8.917584954,0.031416079,0.024107477,0.373276892,0.001315031,0.001009103,,,,
6/4/2019,TRUE,SCH2,EOF,SCH,FBM,0.0909,40,0.0992,207.5,92.1,TRUE,3.14,3.35,6.49,TRUE,1.73,TRUE,3.69,TRUE,0.381,TRUE,2.93,TRUE,0.202,TRUE,2.728,798752,0.647660876,0.852185363,165.74104,5.18390048,1.38184096,365.3926968,11.428427,3.04640658,40.06498868,1.253116995,0.334035809,,,,
6/9/2019,TRUE,ARR1,EOF,ARR,CCMT,0.0933,40,0.1108,437.5,290,TRUE,12.4,1.78,14.2,TRUE,1.72,TRUE,2.91,TRUE,0.0342,TRUE,11.5,TRUE,0.143,TRUE,11.357,767239,0.622108843,0.513079458,335.6670625,10.8947938,1.31965108,740.011606,24.01866241,2.909302771,50.85990419,1.650767176,0.19995208,,,,
6/9/2019,TRUE,ARR2,EOF,ARR,FBM,0.0928,40,0.1098,425,291,TRUE,13.1,1.28,14.4,TRUE,1.57,TRUE,1.95,TRUE,0.0528,TRUE,11.8,TRUE,0.0831,TRUE,11.7169,829225,0.672369634,0.52121677,352.420625,11.94084,1.30188325,776.9465099,26.32477586,2.870131813,50.19034302,1.700566916,0.185409032,,,,
6/9/2019,TRUE,PBR1,EOF,PBR,CCMT,0.0941,40,0.1024,207.5,82.4,TRUE,1.25,3.04,4.29,TRUE,1.78,TRUE,0.647,TRUE,0.331,TRUE,1.22,TRUE,0.159,TRUE,1.061,53684,0.043529189,0.009970419,11.13943,0.23030436,0.09555752,24.55798738,0.507728992,0.210666109,0.468753338,0.009691334,0.004021113,,,,
6/9/2019,TRUE,PBR2,EOF,PBR,FBM,0.0913,40,0.1016,257.5,66.2,TRUE,0.611,2.36,2.97,TRUE,1.36,TRUE,0.337,TRUE,0.137,TRUE,0.488,TRUE,0.0282,TRUE,0.4598,34117,0.027663463,0.013895419,8.7851275,0.10132749,0.04639912,19.36769209,0.223386584,0.1022915,0.810702892,0.009350631,0.004281771,,,,
6/9/2019,TRUE,SCH1,EOF,SCH,CCMT,0.0911,40,0.0925,35,51.5,TRUE,36.5,39.1,75.6,TRUE,1.75,TRUE,16.3,TRUE,0.528,TRUE,30.9,TRUE,0.241,TRUE,30.659,294351,0.238671861,0.275921227,10.302285,22.2529356,0.51511425,22.71241751,49.05882182,1.135620876,2.188094173,4.726283413,0.109404709,,,,
6/9/2019,TRUE,SCH2,EOF,SCH,FBM,0.0917,40,0.0983,165,123,TRUE,12.6,30.7,43.2,TRUE,3.01,TRUE,10.3,TRUE,0.964,TRUE,10.7,TRUE,0.137,TRUE,10.563,859837,0.697191099,0.917356709,141.873105,37.1449584,2.58810937,312.7734473,81.88977529,5.705745917,34.29533413,8.979142027,0.625630035,,,,
6/9/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0935,40,0.2599,4160,1270,TRUE,4.45,1.67,6.11,TRUE,3.83,TRUE,0.435,TRUE,0.0525,TRUE,2.64,TRUE,0.00371,TRUE,2.615,13116,0.010634991,0.008930713,54.56256,0.08013876,0.05023428,120.2886198,0.17667391,0.110746494,8.417678081,0.012363465,0.00774993,,,,
6/9/2019,TRUE,SIM2,EOF,SIM,FBM,0.0922,40,0.3288,5915,6690,TRUE,6.06,0.722,6.78,TRUE,13.6,TRUE,0.0797,TRUE,0.0306,TRUE,0.642,TRUE,-0.0138,TRUE,0.617,1127,0.000913818,0.000623412,6.666205,0.00764106,0.0153272,14.69631554,0.016845481,0.033790345,0.83549264,0.000957674,0.001920997,,,,
6/18/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0927,40,0.327,5857.5,9530,TRUE,10.7,4.21,14.9,TRUE,19.4,TRUE,0.0791,TRUE,0.362,TRUE,2.61,TRUE,-0.0144,TRUE,2.585,20980,0.017011444,0.010721499,122.89035,0.312602,0.407012,270.9240656,0.689162369,0.897298655,14.22920513,0.036195503,0.04712703,,,,
6/18/2019,TRUE,MUR2,EOF,MUR,FBM,0.0944,40,0.3342,5995,8350,TRUE,10.7,3.96,14.6,TRUE,20.4,TRUE,0.091,TRUE,0.266,TRUE,3.47,TRUE,-0.0113,TRUE,3.445,10085,0.008177332,0.00601643,60.459575,0.147241,0.205734,133.289179,0.324607509,0.453561176,8.263433295,0.020124458,0.028119106,,,,
6/18/2019,TRUE,PB,INST,,,0.0929,45,0.11,380,820,TRUE,2.6,2.68,5.29,TRUE,2.88,TRUE,1.15,TRUE,0.239,TRUE,1.17,TRUE,0.00293,TRUE,1.1685,,,,,,,,,,,,,5.77,75.1,715.5,28.8
6/18/2019,TRUE,PBR2,EOF,PBR,FBM,0.095,20,0.0945,-25,11,TRUE,0.335,1.26,1.6,TRUE,0.638,TRUE,0.2,TRUE,0.0264,TRUE,0.0709,TRUE,-0.0158,TRUE,0.0694,11794,0.009563059,0.004803546,-0.29485,0.0188704,0.007524572,-0.65002631,0.041601684,0.016588671,-0.027209138,0.001741385,0.000694377,,,,
6/20/2019,TRUE,CAR1,EOF,CAR,CCMT,0.0937,35,0.1,180,203,TRUE,2.39,1.93,4.32,TRUE,2.08,TRUE,0.312,TRUE,0.407,TRUE,1.8,TRUE,0.0129,TRUE,1.775,512277,0.415375198,0.2229205,92.20986,2.21303664,1.06553616,203.2858574,4.878860577,2.349081018,9.091496304,0.218195911,0.105057291,,,,
6/20/2019,TRUE,PB,INST,,,0.0918,35,0.115,662.9,1190,TRUE,4.23,2.96,7.19,TRUE,3.89,TRUE,0.722,TRUE,0.194,TRUE,3,TRUE,0.0117,TRUE,2.9883,,,,,,,,,,,,,5.87,78.4,1083.9,30.2
6/20/2019,TRUE,PBR1,EOF,PBR,CCMT,0.0916,35,0.1158,691.4,751,TRUE,2.53,4.01,6.53,TRUE,4.64,TRUE,0.24,TRUE,0.574,TRUE,1.55,TRUE,0.00427,TRUE,1.54573,26652,0.021610535,0.004949922,18.42795429,0.17403756,0.12366528,40.62626802,0.383683205,0.272632476,0.775458447,0.007323596,0.005203903,,,,
6/20/2019,TRUE,PBR2,EOF,PBR,FBM,0.0904,35,0.0937,94.3,33,TRUE,0.165,1.19,1.35,TRUE,0.796,TRUE,0.181,TRUE,0.121,TRUE,0.0346,TRUE,-0.0144,TRUE,0.0331,98956,0.080237583,0.040303516,9.330137143,0.1335906,0.078768976,20.56922035,0.294513837,0.173654084,0.860997084,0.012327913,0.007268903,,,,
6/20/2019,TRUE,SCH1,EOF,SCH,CCMT,0.0948,35,0.1027,225.7,61.7,TRUE,8.34,4.99,13.3,TRUE,1.26,TRUE,2.19,TRUE,0.247,TRUE,9.22,TRUE,0.144,TRUE,9.076,855180,0.693415012,0.801635852,193.0263429,11.373894,1.0775268,425.5458755,25.07488671,2.375515583,40.99671247,2.415692362,0.228855066,,,,
6/20/2019,TRUE,SCH2,EOF,SCH,FBM,0.095,35,0.1014,182.9,41.1,TRUE,5.1,1.65,6.75,TRUE,1.28,TRUE,0.705,TRUE,0.3,TRUE,5.94,TRUE,0.0689,TRUE,5.8711,518283,0.42024511,0.552954091,94.77174857,3.49841025,0.66340224,208.9337969,7.712595237,1.462536578,22.90940755,0.845679302,0.160365853,,,,
6/20/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0921,20,0.1226,1525,2040,TRUE,8.03,1.09,9.11,TRUE,4.36,TRUE,0.2,TRUE,0.0653,TRUE,5.74,TRUE,-0.00258,TRUE,5.715,84869,0.068815265,0.057787487,129.425225,0.77315659,0.37002884,285.330851,1.704501018,0.815765581,19.96716942,0.119279287,0.057086465,,,,
6/24/2019,TRUE,ARR1,EOF,ARR,CCMT,0.0932,40,0.0989,142.5,156,TRUE,1.65,6.64,8.28,TRUE,0.837,TRUE,0.457,TRUE,0.0718,TRUE,8.68,TRUE,0.0301,TRUE,8.6499,2520102,2.043402043,1.685280035,359.114535,20.86644456,2.109325374,791.7039039,46.00216368,4.65021872,54.41263944,3.161660734,0.319602661,,,,
6/24/2019,TRUE,ARR2,EOF,ARR,FBM,0.0938,40,0.103,230,243,TRUE,0.864,6.66,7.53,TRUE,1.17,TRUE,0.406,TRUE,0.0939,TRUE,8.07,TRUE,0.00643,TRUE,8.06357,1935014,1.5689887,1.21627031,445.05322,14.57065542,2.26396638,981.1643288,32.12246694,4.991140281,63.38270858,2.075094763,0.322425083,,,,
6/24/2019,TRUE,HB,INST,,,0.093,80,0.096,37.5,30.1,TRUE,7.68,1.27,8.95,TRUE,0.89,TRUE,1.59,TRUE,0.311,TRUE,8.79,TRUE,0.209,TRUE,8.581,,,,,,,,,,,,,6.98,85.7,26.4,25.6
6/24/2019,TRUE,PB,INST,,,0.0934,40,0.1131,492.5,766,TRUE,1.91,1.14,3.05,TRUE,3.21,TRUE,0.292,TRUE,0.242,TRUE,0.897,TRUE,-0.00423,TRUE,0.8955,,,,,,,,,,,,,6.17,72.9,680.7,23.5
6/24/2019,TRUE,PBR1,EOF,PBR,CCMT,0.0914,80,0.0953,48.8,49.9,TRUE,0.237,0.448,0.685,TRUE,0.901,TRUE,0.0353,TRUE,0.289,TRUE,0.108,TRUE,-0.0163,TRUE,0.1065,4212543,3.415702607,0.782371279,205.3614713,2.885591955,3.795501243,452.7398995,6.361576024,8.36756204,8.641723602,0.121427296,0.159716779,,,,
6/24/2019,TRUE,PBR2,EOF,PBR,FBM,0.0929,80,0.1072,178.8,97.9,TRUE,0.078,0.969,1.05,TRUE,1.22,TRUE,0.0433,TRUE,0.157,TRUE,0.209,TRUE,-0.0144,TRUE,0.2075,686809,0.556892901,0.27972854,122.7671088,0.72114945,0.83790698,270.652368,1.589846077,1.847249728,11.32910707,0.066548601,0.077323136,,,,
6/24/2019,TRUE,STU1,EOF,STU,CCMT,0.0925,40,0.114,537.5,707,TRUE,0.785,0.736,1.52,TRUE,2.72,TRUE,0.102,TRUE,0.237,TRUE,0.16,TRUE,-0.016,TRUE,0.1585,811922,0.658339652,0.10816095,436.408075,1.23412144,2.20842784,962.1052421,2.720744127,4.868700016,13.17230616,0.037250056,0.066657996,,,,
6/24/2019,TRUE,STU2,EOF,STU,FBM,0.0935,40,0.1039,260,231,TRUE,0.329,0.536,0.865,TRUE,1.45,TRUE,0.0285,TRUE,0.119,TRUE,0.0277,TRUE,-0.0232,TRUE,0.0262,145354,0.117858984,0.041305719,37.79204,0.12573121,0.2107633,83.31633138,0.277187026,0.464648771,2.433304071,0.008095415,0.01357035,,,,
6/25/2019,TRUE,CAR1,EOF,CAR,CCMT,0.0954,40,0.1011,142.5,107,TRUE,0.011,2.54,2.55,TRUE,1.33,TRUE,0.233,TRUE,0.352,TRUE,0.308,TRUE,-0.00819,TRUE,0.283,455968,0.369717552,0.198417291,64.97544,1.1627184,0.60643744,143.244855,2.563328985,1.33695198,6.40629942,0.114639042,0.059792128,,,,
6/25/2019,TRUE,CAR2,EOF,CAR,FBM,0.0934,40,0.115,540,452,TRUE,0.489,2.57,3.06,TRUE,2.52,TRUE,0.0541,TRUE,0.194,TRUE,0.379,TRUE,-0.00879,TRUE,0.354,715361,0.580044033,0.297458479,386.29494,2.18900466,1.80270972,851.6258247,4.825879673,3.974253849,36.39426601,0.206234174,0.169839908,,,,
6/25/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0954,20,0.1507,2765,3970,TRUE,4.04,5.01,9.06,TRUE,9.36,TRUE,0.0604,TRUE,0.298,TRUE,0.388,TRUE,-0.013,TRUE,0.363,1980078,1.605528439,1.011887672,5474.91567,17.93950668,18.53353008,12069.99909,39.54943643,40.85902041,633.9285234,2.077176283,2.145956955,,,,
6/25/2019,TRUE,MUR2,EOF,MUR,FBM,0.095,20,0.1818,4340,5770,TRUE,4.58,2.24,6.83,TRUE,13.3,TRUE,0.0493,TRUE,0.204,TRUE,0.519,TRUE,-0.0154,TRUE,0.494,2388943,1.937052947,1.425176908,10368.01262,16.31648069,31.7729419,22857.32062,35.97131333,70.04662771,1417.068854,2.230087621,4.34263036,,,,
6/25/2019,TRUE,SCH1,EOF,SCH,CCMT,0.0918,20,0.233,7060,8320,TRUE,26.1,5.91,32,TRUE,3.18,TRUE,0.79,TRUE,0.193,TRUE,19.1,TRUE,0.199,TRUE,18.901,,,,,,,,,,,,,,,,
6/25/2019,TRUE,SCH2,EOF,SCH,FBM,0.0957,40,0.109,332.5,181,TRUE,1.44,11.5,12.9,TRUE,2,TRUE,0.827,TRUE,0.816,TRUE,11.3,TRUE,0.0467,TRUE,11.275,601273,0.487536805,0.641495796,199.9232725,7.7564217,1.202546,440.7508466,17.09980728,2.651132912,48.3279437,1.874978868,0.290694398,,,,
6/25/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0922,40,0.1196,685,854,TRUE,2.2,0.759,2.96,TRUE,2.15,TRUE,0.0755,TRUE,0.0809,TRUE,0.812,TRUE,-0.00864,TRUE,0.787,1398409,1.133887361,0.95217973,957.910165,4.13929064,3.00657935,2111.80875,9.125480145,6.628304835,147.7822778,0.638592033,0.463842186,,,,
6/25/2019,TRUE,SIM2,EOF,SIM,FBM,0.0913,40,0.1301,970,1390,TRUE,0.852,2.07,2.93,TRUE,2.05,TRUE,0.0771,TRUE,0.0354,TRUE,0.126,TRUE,-0.0174,TRUE,0.101,3757183,3.046478046,2.078324989,3644.46751,11.00854619,7.70222515,8034.593073,24.26944093,16.98032557,456.7704987,1.379729445,0.965339714,,,,
7/9/2019,TRUE,PBR1,EOF,PBR,CCMT,0.0911,50,0.0966,110,NA,FALSE,0.113,0.16,0.273,TRUE,0.609,TRUE,0.0363,TRUE,0.0978,TRUE,0.0498,TRUE,-0.0135,TRUE,0.0483,317765,0.257656893,0.059016658,34.95415,0.086749845,0.193518885,77.05991909,0.191248708,0.426631734,1.470889847,0.003650481,0.008143381,,,,
7/9/2019,TRUE,SCH1,EOF,SCH,CCMT,0.0917,50,0.1056,278,NA,FALSE,1.82,0.961,2.78,TRUE,1.73,TRUE,0.245,TRUE,0.258,TRUE,1.57,TRUE,0.00578,TRUE,1.545,,,,,,,,,,,,,,,,
7/9/2019,TRUE,SCH2,EOF,SCH,FBM,0.0911,50,0.0941,60,NA,FALSE,0.654,0.379,1.03,TRUE,1.15,TRUE,0.385,TRUE,0.24,TRUE,0.535,TRUE,-0.0038,TRUE,0.51,,,,,,,,,,,,,,,,
7/17/2019,TRUE,HB,INST,,,0.0928,100,0.0941,13,30.5,TRUE,0.734,0.632,1.37,TRUE,0.728,TRUE,0.21,TRUE,0.25,TRUE,0.408,TRUE,-0.00142,TRUE,0.4065,,,,,,,,,,,,,5.42,66.4,27.3,25.8
7/17/2019,TRUE,PB,INST,,,0.0932,100,0.0969,37,69.6,TRUE,1.44,1.16,2.6,TRUE,0.821,TRUE,0.714,TRUE,0.149,TRUE,1.17,TRUE,0.0552,TRUE,1.1148,,,,,,,,,,,,,9.16,124.9,82.6,31.9
7/30/2019,TRUE,HB,INST,,,0.091,50,0.0915,10,11.2,TRUE,0.579,0.227,0.806,TRUE,0.555,TRUE,0.1,TRUE,0.162,TRUE,0.338,TRUE,-0.00592,TRUE,0.3365,,,,,,,,,,,,,5.89,71.6,8.3,25.2
7/30/2019,TRUE,PB,INST,,,0.0925,50,0.0977,104,156,TRUE,2.69,0.277,2.97,TRUE,1,TRUE,0.222,TRUE,0.177,TRUE,2.32,TRUE,0.0538,TRUE,2.2662,,,,,,,,,,,,,7.17,96.5,191.8,31
7/31/2019,TRUE,ARR1,EOF,ARR,CCMT,0.0896,50,0.1068,344,257,TRUE,0.972,0.943,1.92,TRUE,1.57,TRUE,0.0576,TRUE,0.218,TRUE,0.246,TRUE,-0.00546,TRUE,0.2445,516741,0.418994793,0.345562716,177.758904,0.99214272,0.81128337,391.8872798,2.187277841,1.788555318,26.93383366,0.150328374,0.122924764,,,,
7/31/2019,TRUE,ARR2,EOF,ARR,FBM,0.0896,50,0.1291,790,727,TRUE,1.33,1.44,2.76,TRUE,2.95,TRUE,0.0421,TRUE,0.159,TRUE,0.0723,TRUE,-0.00501,TRUE,0.0708,466537,0.378287331,0.293245993,368.56423,1.28764212,1.37628415,812.5367015,2.838735818,3.034156037,52.489451,0.183380867,0.196004912,,,,
7/31/2019,TRUE,PBR1,EOF,PBR,CCMT,0.0898,50,0.1309,822,363,TRUE,2.06,2.03,4.09,TRUE,3.7,TRUE,0.333,TRUE,0.741,TRUE,0.935,TRUE,-0.00373,TRUE,0.9335,35583,0.028852156,0.006608625,29.249226,0.14553447,0.1316571,64.48284364,0.320845293,0.290251243,1.230823509,0.006124171,0.005540203,,,,
7/31/2019,TRUE,PBR2,EOF,PBR,FBM,0.0925,50,0.1018,186,77.4,TRUE,0.824,0.948,1.77,TRUE,1.78,TRUE,0.0472,TRUE,0.384,TRUE,0.201,TRUE,-0.00343,TRUE,0.1995,119581,0.096961178,0.048703815,22.242066,0.21165837,0.21285418,49.0348587,0.466622043,0.469258325,2.052526526,0.019532107,0.019642458,,,,
7/31/2019,TRUE,SCH2,EOF,SCH,FBM,0.0924,50,0.1008,168,60.4,TRUE,0.692,0.562,1.05,TRUE,1.48,TRUE,0.242,TRUE,0.284,TRUE,0.504,TRUE,0.0122,TRUE,0.479,2065022,1.674404517,2.203163839,346.923696,2.1682731,3.05623256,764.8279802,4.780174876,6.737770302,83.86271713,0.524141982,0.738790603,,,,
8/1/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0906,80,0.1073,208.8,111,TRUE,0.169,0.395,0.565,TRUE,0.715,TRUE,0.0446,TRUE,0.0296,TRUE,0.196,TRUE,-0.019,TRUE,0.171,1210702,0.981686829,0.824369625,252.7340425,0.68404663,0.86565193,557.1774701,1.5080492,1.908416245,38.99072569,0.105531784,0.133549072,,,,
8/1/2019,TRUE,SIM2,EOF,SIM,FBM,0.0931,100,0.095,19,14.2,TRUE,0.054,0.297,0.351,TRUE,0.207,TRUE,-0.0241,TRUE,0.00162,TRUE,0.252,TRUE,-0.0209,TRUE,0.227,2119516,1.718590487,1.172432396,40.270804,0.743950116,0.438739812,88.7810145,1.640112426,0.96724579,5.047243576,0.093241184,0.054988391,,,,
8/6/2019,TRUE,MUR1,EOF,MUR,CCMT,0.0925,40,0.0992,167.5,90.9,TRUE,0.595,0.533,1.13,TRUE,1.02,TRUE,-0.0486,TRUE,0.105,TRUE,0.525,TRUE,-0.0221,TRUE,0.5,,,,,,,,,,,,,,,,
8/6/2019,TRUE,MUR2,EOF,MUR,FBM,0.0899,40,0.1594,1737.5,1570,TRUE,2.09,1.84,3.92,TRUE,5.44,TRUE,-0.0543,TRUE,0.145,TRUE,0.197,TRUE,-0.022,TRUE,0.172,,,,,,,,,,,,,,,,
8/6/2019,TRUE,SIM1,EOF,SIM,CCMT,0.0929,40,0.1064,337.5,361,TRUE,0.888,0.93,1.82,TRUE,1.35,TRUE,0.0102,TRUE,0.0239,TRUE,0.492,TRUE,-0.0175,TRUE,0.467,724785,0.587685399,0.493507683,244.6149375,1.3191087,0.97845975,539.2780912,2.90810704,2.157112365,37.73814494,0.203506441,0.15095258,,,,
8/6/2019,TRUE,SIM2,EOF,SIM,FBM,0.0919,40,0.1125,515,865,TRUE,0.904,1.07,1.98,TRUE,1.86,TRUE,-0.0546,TRUE,-0.0169,TRUE,0.204,TRUE,-0.0223,TRUE,0.179,1208642,0.980016496,0.668572936,622.45063,2.39311116,2.24807412,1372.254659,5.275852863,4.956104205,78.01334047,0.299934785,0.281756919,,,,
8/12/2019,TRUE,HB,INST,,,0.0925,40,0.0955,75,113,TRUE,0.542,0.65,1.19,TRUE,1.22,TRUE,0.179,TRUE,0.285,TRUE,0.109,TRUE,-0.022,TRUE,0.1075,,,,,,,,,,,,,5.19,65.7,133,27.3
8/12/2019,TRUE,PB,INST,,,0.0925,40,0.0945,50,92.9,TRUE,0.466,0.461,0.927,TRUE,1.03,TRUE,0.102,TRUE,0.191,TRUE,0.194,TRUE,-0.024,TRUE,0.1925,,,,,,,,,,,,,12.18,175.4,93.4,34.9
8/13/2019,TRUE,ARR1,EOF,ARR,CCMT,0.0922,40,0.1059,342.5,206,TRUE,1.33,1.13,2.45,TRUE,1.84,TRUE,0.169,TRUE,0.179,TRUE,0.536,TRUE,-0.0183,TRUE,0.5345,162409,0.131687877,0.108608558,55.6250825,0.39790205,0.29883256,122.6310569,0.877214859,0.658806262,8.428251332,0.060289681,0.045278781,,,,
8/13/2019,TRUE,ARR2,EOF,ARR,FBM,0.092,40,0.146,1350,1030,TRUE,2.12,2.05,4.17,TRUE,4.65,TRUE,0.0834,TRUE,0.0833,TRUE,0.174,TRUE,-0.0169,TRUE,0.1725,266114,0.215776144,0.167268328,359.2539,1.10969538,1.2374301,792.0111479,2.446434435,2.728038398,51.16351085,0.1580384,0.176229871,,,,
8/13/2019,TRUE,PBR1,EOF,PBR,CCMT,0.0923,40,0.0951,70,41.6,TRUE,0.913,0.532,1.44,TRUE,1.54,TRUE,0.328,TRUE,0.464,TRUE,0.237,TRUE,-0.0177,TRUE,0.2355,108058,0.087617858,0.020068988,7.56406,0.15560352,0.16640932,16.67572668,0.34304352,0.366865987,0.318299803,0.006547882,0.007002596,,,,
8/13/2019,TRUE,SCH1,EOF,SCH,CCMT,0.0916,40,0.1055,347.5,372,TRUE,2.1,1.23,3.34,TRUE,3.08,TRUE,0.192,TRUE,0.473,TRUE,0.978,TRUE,-0.0158,TRUE,0.953,,,,,,,,,,,,,,,,
8/13/2019,TRUE,SCH2,EOF,SCH,FBM,0.0909,40,0.1819,2275,1640,TRUE,3.53,3.13,6.66,TRUE,8.47,TRUE,0.12,TRUE,0.512,TRUE,1.08,TRUE,-0.0143,TRUE,1.055,,,,,,,,,,,,,,,,
8/13/2019,TRUE,STU1,EOF,STU,CCMT,0.0935,40,0.0994,147.5,57,TRUE,0.42,0.391,0.81,TRUE,0.997,TRUE,0.389,TRUE,0.0674,TRUE,0.352,TRUE,0.0203,TRUE,0.3317,3789746,3.072881462,0.504854567,558.987535,3.06969426,3.778376762,1232.34392,6.767447966,8.32980941,16.87217853,0.092653997,0.114044488,,,,
